sample_id	sequence_length	dataset	k	n_top_k	tree_index
23	65	EA_positive	5	50.0	13
23	65	EA_positive	10	55.0	13
23	65	EA_positive	20	61.0	13
23	65	EA_positive	1	30.25	14
23	65	EA_positive	5	52.5	14
23	65	EA_positive	10	58.0	14
23	65	EA_positive	20	61.0	14
23	65	EA_positive	1	27.75	15
23	65	EA_positive	5	47.5	15
23	65	EA_positive	10	57.0	15
23	65	EA_positive	20	64.0	15
23	65	EA_positive	1	25.75	16
23	65	EA_positive	5	49.5	16
23	65	EA_positive	10	56.0	16
23	65	EA_positive	20	61.0	16
23	65	EA_positive	1	25.25	17
23	65	EA_positive	5	50.0	17
23	65	EA_positive	10	57.0	17
23	65	EA_positive	20	64.0	17
23	65	EA_positive	1	26.916666666666668	18
23	65	EA_positive	5	48.33333333333333	18
23	65	EA_positive	10	54.99999999999999	18
23	65	EA_positive	20	59.99999999999999	18
23	65	EA_positive	1	27.75	19
23	65	EA_positive	5	49.5	19
23	65	EA_positive	10	56.0	19
23	65	EA_positive	20	62.0	19
23	65	EA_positive	1	27.75	20
23	65	EA_positive	5	48.5	20
23	65	EA_positive	10	57.0	20
23	65	EA_positive	20	64.0	20
23	65	EA_positive	1	28.916666666666668	21
23	65	EA_positive	5	51.83333333333333	21
23	65	EA_positive	10	56.99999999999999	21
23	65	EA_positive	20	61.99999999999999	21
23	65	EA_positive	1	26.85	22
23	65	EA_positive	5	49.25000000000001	22
23	65	EA_positive	10	56.000000000000014	22
23	65	EA_positive	20	61.000000000000014	22
23	65	EA_positive	1	24.75	23
23	65	EA_positive	5	48.0	23
23	65	EA_positive	10	58.0	23
23	65	EA_positive	20	62.0	23
23	65	EA_positive	1	26.75	24
23	65	EA_positive	5	52.25	24
23	65	EA_positive	10	60.0	24
23	65	EA_positive	20	62.0	24
23	65	EA_positive	1	28.25	25
23	65	EA_positive	5	51.0	25
23	65	EA_positive	10	54.0	25
23	65	EA_positive	20	63.0	25
23	65	EA_positive	1	29.25	26
23	65	EA_positive	5	52.0	26
23	65	EA_positive	10	56.0	26
23	65	EA_positive	20	61.0	26
23	65	EA_positive	1	27.75	27
23	65	EA_positive	5	48.5	27
23	65	EA_positive	10	55.0	27
23	65	EA_positive	20	62.0	27
23	65	EA_positive	1	26.75	28
23	65	EA_positive	5	47.75	28
23	65	EA_positive	10	57.0	28
23	65	EA_positive	20	63.0	28
23	65	EA_positive	1	24.75	29
23	65	EA_positive	5	49.5	29
23	65	EA_positive	10	56.0	29
23	65	EA_positive	20	62.0	29
23	65	EA_positive	1	28.75	30
23	65	EA_positive	5	50.5	30
23	65	EA_positive	10	57.0	30
23	65	EA_positive	20	62.0	30
23	65	EA_positive	1	27.75	31
23	65	EA_positive	5	54.0	31
23	65	EA_positive	10	58.0	31
23	65	EA_positive	20	62.0	31
24	25	negative	1	5.444444444444445	0
24	25	negative	5	19.22222222222222	0
24	25	negative	10	23.999999999999996	0
24	25	negative	20	23.999999999999996	0
24	25	negative	1	6.71111111111111	1
24	25	negative	5	18.105555555555554	1
24	25	negative	10	23.000000000000004	1
24	25	negative	20	24.00000000000001	1
24	25	negative	1	6.777777777777778	2
24	25	negative	5	18.055555555555554	2
24	25	negative	10	21.999999999999996	2
24	25	negative	20	24.000000000000004	2
24	25	negative	1	6.777777777777778	3
24	25	negative	5	21.055555555555554	3
24	25	negative	10	23.999999999999996	3
24	25	negative	20	23.999999999999996	3
24	25	negative	1	7.111111111111111	4
24	25	negative	5	18.88888888888889	4
24	25	negative	10	24.0	4
24	25	negative	20	24.0	4
24	25	negative	1	6.722222222222222	5
24	25	negative	5	17.911111111111108	5
24	25	negative	10	22.555555555555557	5
24	25	negative	20	24.000000000000014	5
24	25	negative	1	6.805555555555555	6
24	25	negative	5	18.36111111111111	6
24	25	negative	10	22.555555555555554	6
24	25	negative	20	24.00000000000001	6
24	25	negative	1	4.388888888888889	7
24	25	negative	5	20.444444444444443	7
24	25	negative	10	23.999999999999996	7
24	25	negative	20	23.999999999999996	7
24	25	negative	1	7.277777777777778	8
24	25	negative	5	22.38888888888889	8
24	25	negative	10	24.0	8
24	25	negative	20	24.0	8
24	25	negative	1	5.300000000000001	9
24	25	negative	5	20.633333333333336	9
24	25	negative	10	23.500000000000007	9
24	25	negative	20	24.000000000000014	9
24	25	negative	1	7.777777777777778	10
24	25	negative	5	17.63888888888889	10
24	25	negative	10	22.999999999999996	10
24	25	negative	20	23.999999999999996	10
24	25	negative	1	5.666666666666667	11
24	25	negative	5	17.633333333333333	11
24	25	negative	10	23.55555555555556	11
24	25	negative	20	24.000000000000018	11
24	25	negative	1	7.027777777777778	12
24	25	negative	5	20.63888888888889	12
24	25	negative	10	24.0	12
24	25	negative	20	24.0	12
24	25	negative	1	8.083333333333332	13
24	25	negative	5	19.149999999999995	13
24	25	negative	10	22.999999999999993	13
24	25	negative	20	24.0	13
24	25	negative	1	6.805555555555555	14
24	25	negative	5	18.86111111111111	14
24	25	negative	10	23.555555555555554	14
24	25	negative	20	24.00000000000001	14
24	25	negative	1	5.666666666666666	15
24	25	negative	5	19.9	15
24	25	negative	10	23.999999999999996	15
24	25	negative	20	23.999999999999996	15
24	25	negative	1	7.866666666666667	16
24	25	negative	5	19.5	16
24	25	negative	10	23.0	16
24	25	negative	20	24.0	16
24	25	negative	1	7.555555555555555	17
24	25	negative	5	19.994444444444444	17
24	25	negative	10	23.55555555555556	17
24	25	negative	20	24.000000000000018	17
24	25	negative	1	7.111111111111111	18
24	25	negative	5	19.38888888888889	18
24	25	negative	10	23.999999999999996	18
24	25	negative	20	23.999999999999996	18
24	25	negative	1	7.583333333333333	19
24	25	negative	5	19.083333333333336	19
24	25	negative	10	23.000000000000007	19
24	25	negative	20	24.000000000000014	19
24	25	negative	1	4.916666666666666	20
24	25	negative	5	17.216666666666665	20
24	25	negative	10	22.555555555555554	20
24	25	negative	20	24.00000000000001	20
24	25	negative	1	6.333333333333333	21
24	25	negative	5	19.333333333333336	21
24	25	negative	10	23.0	21
24	25	negative	20	24.0	21
24	25	negative	1	5.661111111111111	22
24	25	negative	5	17.655555555555555	22
24	25	negative	10	21.5	22
24	25	negative	20	23.999999999999993	22
24	25	negative	1	5.833333333333334	23
24	25	negative	5	18.666666666666664	23
24	25	negative	10	22.999999999999996	23
24	25	negative	20	23.999999999999996	23
24	25	negative	1	5.666666666666667	24
24	25	negative	5	19.9	24
24	25	negative	10	22.999999999999996	24
24	25	negative	20	23.999999999999996	24
24	25	negative	1	6.166666666666666	25
24	25	negative	5	17.916666666666664	25
24	25	negative	10	23.999999999999996	25
24	25	negative	20	23.999999999999996	25
24	25	negative	1	6.666666666666667	26
24	25	negative	5	18.5	26
24	25	negative	10	22.0	26
24	25	negative	20	24.000000000000007	26
24	25	negative	1	7.666666666666667	27
24	25	negative	5	21.633333333333333	27
24	25	negative	10	24.0	27
24	25	negative	20	24.0	27
24	25	negative	1	5.016666666666666	28
24	25	negative	5	17.466666666666665	28
24	25	negative	10	22.999999999999996	28
24	25	negative	20	23.999999999999996	28
24	25	negative	1	7.166666666666666	29
24	25	negative	5	19.333333333333332	29
24	25	negative	10	22.0	29
24	25	negative	20	24.000000000000007	29
24	25	negative	1	6.666666666666667	30
24	25	negative	5	20.416666666666668	30
24	25	negative	10	24.000000000000004	30
24	25	negative	20	24.000000000000004	30
24	25	negative	1	6.666666666666667	31
24	25	negative	5	18.083333333333332	31
24	25	negative	10	22.55555555555556	31
24	25	negative	20	24.000000000000018	31
25	66	EA_positive	1	25.0	0
25	66	EA_positive	5	46.5	0
25	66	EA_positive	10	58.0	0
25	66	EA_positive	20	63.0	0
25	66	EA_positive	1	27.0	1
25	66	EA_positive	5	49.5	1
25	66	EA_positive	10	57.0	1
25	66	EA_positive	20	63.0	1
25	66	EA_positive	1	24.0	2
25	66	EA_positive	5	47.5	2
25	66	EA_positive	10	55.0	2
25	66	EA_positive	20	61.0	2
25	66	EA_positive	1	27.5	3
25	66	EA_positive	5	49.5	3
25	66	EA_positive	10	55.0	3
25	66	EA_positive	20	62.0	3
25	66	EA_positive	1	26.0	4
25	66	EA_positive	5	47.5	4
25	66	EA_positive	10	58.0	4
25	66	EA_positive	20	62.0	4
25	66	EA_positive	1	23.0	5
25	66	EA_positive	5	48.5	5
25	66	EA_positive	10	58.0	5
25	66	EA_positive	20	63.0	5
25	66	EA_positive	1	24.5	6
25	66	EA_positive	5	50.0	6
25	66	EA_positive	10	57.0	6
25	66	EA_positive	20	62.0	6
25	66	EA_positive	1	27.0	7
25	66	EA_positive	5	48.5	7
25	66	EA_positive	10	58.0	7
25	66	EA_positive	20	64.0	7
25	66	EA_positive	1	27.5	8
25	66	EA_positive	5	49.0	8
25	66	EA_positive	10	59.0	8
25	66	EA_positive	20	61.0	8
25	66	EA_positive	1	27.0	9
25	66	EA_positive	5	50.5	9
25	66	EA_positive	10	57.0	9
25	66	EA_positive	20	64.0	9
25	66	EA_positive	1	22.1	10
25	66	EA_positive	5	47.00000000000001	10
25	66	EA_positive	10	58.000000000000014	10
25	66	EA_positive	20	63.000000000000014	10
25	66	EA_positive	1	28.166666666666664	11
25	66	EA_positive	5	52.83333333333332	11
25	66	EA_positive	10	58.999999999999986	11
25	66	EA_positive	20	63.999999999999986	11
25	66	EA_positive	1	25.666666666666668	12
25	66	EA_positive	5	51.83333333333333	12
25	66	EA_positive	10	57.99999999999999	12
25	66	EA_positive	20	61.99999999999999	12
25	66	EA_positive	1	24.0	13
25	66	EA_positive	5	49.5	13
25	66	EA_positive	10	56.0	13
25	66	EA_positive	20	63.0	13
25	66	EA_positive	1	29.5	14
25	66	EA_positive	5	49.0	14
25	66	EA_positive	10	57.0	14
25	66	EA_positive	20	63.0	14
25	66	EA_positive	1	22.5	15
25	66	EA_positive	5	49.5	15
25	66	EA_positive	10	60.0	15
25	66	EA_positive	20	64.0	15
25	66	EA_positive	1	24.5	16
25	66	EA_positive	5	51.0	16
25	66	EA_positive	10	59.0	16
25	66	EA_positive	20	60.0	16
25	66	EA_positive	1	25.0	17
25	66	EA_positive	5	49.5	17
25	66	EA_positive	10	58.0	17
25	66	EA_positive	20	63.0	17
25	66	EA_positive	1	24.5	18
25	66	EA_positive	5	51.0	18
25	66	EA_positive	10	56.0	18
25	66	EA_positive	20	62.0	18
25	66	EA_positive	1	26.0	19
25	66	EA_positive	5	49.5	19
25	66	EA_positive	10	58.0	19
25	66	EA_positive	20	63.0	19
25	66	EA_positive	1	25.166666666666668	20
25	66	EA_positive	5	47.83333333333333	20
25	66	EA_positive	10	57.99999999999999	20
25	66	EA_positive	20	61.99999999999999	20
25	66	EA_positive	1	26.5	21
25	66	EA_positive	5	51.5	21
25	66	EA_positive	10	57.0	21
25	66	EA_positive	20	63.0	21
25	66	EA_positive	1	24.0	22
25	66	EA_positive	5	48.25	22
25	66	EA_positive	10	55.0	22
25	66	EA_positive	20	61.0	22
25	66	EA_positive	1	23.0	23
25	66	EA_positive	5	49.5	23
25	66	EA_positive	10	58.0	23
25	66	EA_positive	20	62.0	23
25	66	EA_positive	1	25.0	24
25	66	EA_positive	5	47.0	24
25	66	EA_positive	10	54.0	24
25	66	EA_positive	20	62.0	24
25	66	EA_positive	1	26.0	25
25	66	EA_positive	5	49.5	25
25	66	EA_positive	10	59.0	25
25	66	EA_positive	20	62.0	25
25	66	EA_positive	1	25.0	26
25	66	EA_positive	5	46.5	26
25	66	EA_positive	10	56.0	26
25	66	EA_positive	20	61.0	26
25	66	EA_positive	1	24.0	27
25	66	EA_positive	5	45.0	27
25	66	EA_positive	10	56.0	27
25	66	EA_positive	20	61.0	27
25	66	EA_positive	1	20.666666666666664	28
25	66	EA_positive	5	46.33333333333332	28
25	66	EA_positive	10	56.999999999999986	28
25	66	EA_positive	20	61.999999999999986	28
25	66	EA_positive	1	26.166666666666668	29
25	66	EA_positive	5	51.83333333333333	29
25	66	EA_positive	10	59.99999999999999	29
25	66	EA_positive	20	63.99999999999999	29
25	66	EA_positive	1	24.5	30
25	66	EA_positive	5	48.5	30
25	66	EA_positive	10	56.0	30
25	66	EA_positive	20	62.0	30
25	66	EA_positive	1	26.0	31
25	66	EA_positive	5	50.5	31
25	66	EA_positive	10	55.0	31
25	66	EA_positive	20	63.0	31
26	62	EA_positive	1	30.0	0
26	62	EA_positive	5	50.5	0
26	62	EA_positive	10	55.0	0
26	62	EA_positive	20	59.0	0
26	62	EA_positive	1	30.5	1
26	62	EA_positive	5	49.5	1
26	62	EA_positive	10	52.0	1
26	62	EA_positive	20	59.0	1
26	62	EA_positive	1	30.166666666666668	2
26	62	EA_positive	5	44.83333333333333	2
26	62	EA_positive	10	48.99999999999999	2
26	62	EA_positive	20	55.99999999999999	2
26	62	EA_positive	1	33.5	3
26	62	EA_positive	5	50.5	3
26	62	EA_positive	10	53.0	3
26	62	EA_positive	20	59.0	3
26	62	EA_positive	1	29.5	4
26	62	EA_positive	5	48.5	4
26	62	EA_positive	10	54.0	4
26	62	EA_positive	20	57.0	4
26	62	EA_positive	1	30.0	5
26	62	EA_positive	5	49.5	5
26	62	EA_positive	10	55.0	5
26	62	EA_positive	20	59.0	5
26	62	EA_positive	1	28.0	6
26	62	EA_positive	5	46.0	6
26	62	EA_positive	10	52.0	6
26	62	EA_positive	20	56.0	6
26	62	EA_positive	1	32.5	7
26	62	EA_positive	5	50.5	7
26	62	EA_positive	10	56.0	7
26	62	EA_positive	20	59.0	7
26	62	EA_positive	1	30.5	8
26	62	EA_positive	5	49.0	8
26	62	EA_positive	10	54.0	8
26	62	EA_positive	20	59.0	8
26	62	EA_positive	1	29.5	9
26	62	EA_positive	5	51.5	9
26	62	EA_positive	10	55.0	9
26	62	EA_positive	20	59.0	9
26	62	EA_positive	1	30.5	10
26	62	EA_positive	5	49.5	10
26	62	EA_positive	10	54.0	10
26	62	EA_positive	20	58.0	10
26	62	EA_positive	1	26.5	11
26	62	EA_positive	5	47.5	11
26	62	EA_positive	10	54.0	11
26	62	EA_positive	20	59.0	11
26	62	EA_positive	1	30.5	12
26	62	EA_positive	5	48.5	12
26	62	EA_positive	10	54.0	12
26	62	EA_positive	20	60.0	12
26	62	EA_positive	1	29.5	13
26	62	EA_positive	5	49.5	13
26	62	EA_positive	10	54.0	13
26	62	EA_positive	20	58.0	13
26	62	EA_positive	1	30.0	14
26	62	EA_positive	5	47.5	14
26	62	EA_positive	10	54.0	14
26	62	EA_positive	20	57.0	14
26	62	EA_positive	1	33.5	15
26	62	EA_positive	5	49.5	15
26	62	EA_positive	10	55.0	15
26	62	EA_positive	20	59.0	15
26	62	EA_positive	1	31.5	16
26	62	EA_positive	5	48.5	16
26	62	EA_positive	10	54.0	16
26	62	EA_positive	20	57.0	16
26	62	EA_positive	1	27.5	17
26	62	EA_positive	5	48.5	17
26	62	EA_positive	10	54.0	17
26	62	EA_positive	20	59.0	17
26	62	EA_positive	1	29.5	18
26	62	EA_positive	5	45.5	18
26	62	EA_positive	10	53.0	18
26	62	EA_positive	20	59.0	18
26	62	EA_positive	1	28.0	19
26	62	EA_positive	5	48.0	19
26	62	EA_positive	10	54.0	19
26	62	EA_positive	20	58.0	19
26	62	EA_positive	1	30.5	20
26	62	EA_positive	5	49.5	20
26	62	EA_positive	10	53.0	20
26	62	EA_positive	20	59.0	20
26	62	EA_positive	1	29.5	21
26	62	EA_positive	5	49.5	21
26	62	EA_positive	10	55.0	21
26	62	EA_positive	20	59.0	21
26	62	EA_positive	1	30.5	22
26	62	EA_positive	5	46.5	22
26	62	EA_positive	10	56.0	22
26	62	EA_positive	20	60.0	22
26	62	EA_positive	1	32.5	23
26	62	EA_positive	5	50.5	23
26	62	EA_positive	10	56.0	23
26	62	EA_positive	20	60.0	23
26	62	EA_positive	1	31.5	24
26	62	EA_positive	5	46.5	24
26	62	EA_positive	10	53.0	24
26	62	EA_positive	20	57.0	24
26	62	EA_positive	1	30.5	25
26	62	EA_positive	5	49.5	25
26	62	EA_positive	10	54.0	25
26	62	EA_positive	20	60.0	25
26	62	EA_positive	1	32.0	26
26	62	EA_positive	5	51.0	26
26	62	EA_positive	10	53.0	26
26	62	EA_positive	20	58.0	26
26	62	EA_positive	1	29.5	27
26	62	EA_positive	5	47.5	27
26	62	EA_positive	10	54.0	27
26	62	EA_positive	20	58.0	27
26	62	EA_positive	1	29.5	28
26	62	EA_positive	5	48.5	28
26	62	EA_positive	10	55.0	28
26	62	EA_positive	20	58.0	28
26	62	EA_positive	1	31.0	29
26	62	EA_positive	5	49.5	29
26	62	EA_positive	10	52.0	29
26	62	EA_positive	20	57.0	29
26	62	EA_positive	1	30.0	30
26	62	EA_positive	5	51.0	30
26	62	EA_positive	10	53.0	30
26	62	EA_positive	20	57.0	30
26	62	EA_positive	1	31.5	31
26	62	EA_positive	5	50.5	31
26	62	EA_positive	10	53.0	31
26	62	EA_positive	20	58.0	31
27	41	positive	1	16.5	0
27	41	positive	5	24.0	0
27	41	positive	10	32.0	0
27	41	positive	20	38.0	0
27	41	positive	1	16.5	1
27	41	positive	5	26.0	1
27	41	positive	10	33.0	1
27	41	positive	20	37.0	1
27	41	positive	1	16.5	2
27	41	positive	5	28.0	2
27	41	positive	10	32.0	2
27	41	positive	20	37.0	2
27	41	positive	1	17.5	3
27	41	positive	5	25.0	3
27	41	positive	10	32.0	3
27	41	positive	20	38.0	3
27	41	positive	1	17.5	4
27	41	positive	5	25.0	4
27	41	positive	10	31.0	4
27	41	positive	20	37.0	4
27	41	positive	1	18.5	5
27	41	positive	5	27.0	5
27	41	positive	10	30.0	5
27	41	positive	20	36.0	5
27	41	positive	1	16.5	6
27	41	positive	5	24.0	6
27	41	positive	10	30.0	6
27	41	positive	20	37.0	6
27	41	positive	1	17.0	7
27	41	positive	5	23.0	7
27	41	positive	10	30.0	7
27	41	positive	20	37.0	7
27	41	positive	1	15.5	8
27	41	positive	5	25.0	8
27	41	positive	10	31.0	8
27	41	positive	20	38.0	8
27	41	positive	1	17.5	9
27	41	positive	5	24.0	9
27	41	positive	10	34.0	9
27	41	positive	20	36.0	9
27	41	positive	1	16.5	10
27	41	positive	5	24.0	10
27	41	positive	10	33.0	10
27	41	positive	20	36.0	10
27	41	positive	1	15.5	11
27	41	positive	5	25.0	11
27	41	positive	10	31.0	11
27	41	positive	20	35.0	11
27	41	positive	1	18.5	12
27	41	positive	5	27.0	12
27	41	positive	10	32.0	12
27	41	positive	20	38.0	12
27	41	positive	1	18.5	13
27	41	positive	5	25.0	13
27	41	positive	10	29.0	13
27	41	positive	20	37.0	13
27	41	positive	1	17.5	14
27	41	positive	5	26.0	14
27	41	positive	10	32.0	14
27	41	positive	20	37.0	14
27	41	positive	1	18.0	15
27	41	positive	5	26.0	15
27	41	positive	10	32.0	15
27	41	positive	20	38.0	15
27	41	positive	1	16.5	16
27	41	positive	5	25.0	16
27	41	positive	10	30.0	16
27	41	positive	20	38.0	16
27	41	positive	1	16.5	17
27	41	positive	5	26.0	17
27	41	positive	10	32.0	17
27	41	positive	20	37.0	17
27	41	positive	1	18.5	18
27	41	positive	5	25.0	18
27	41	positive	10	31.0	18
27	41	positive	20	38.0	18
27	41	positive	1	17.5	19
27	41	positive	5	27.0	19
27	41	positive	10	33.0	19
27	41	positive	20	37.0	19
27	41	positive	1	17.5	20
27	41	positive	5	25.0	20
27	41	positive	10	30.0	20
27	41	positive	20	37.0	20
27	41	positive	1	18.5	21
27	41	positive	5	25.0	21
27	41	positive	10	31.0	21
27	41	positive	20	37.0	21
27	41	positive	1	17.5	22
27	41	positive	5	27.0	22
27	41	positive	10	31.0	22
27	41	positive	20	37.0	22
27	41	positive	1	18.5	23
27	41	positive	5	25.0	23
27	41	positive	10	33.0	23
27	41	positive	20	38.0	23
27	41	positive	1	18.5	24
27	41	positive	5	25.0	24
27	41	positive	10	32.0	24
27	41	positive	20	37.0	24
27	41	positive	1	19.5	25
27	41	positive	5	25.0	25
27	41	positive	10	32.0	25
27	41	positive	20	38.0	25
27	41	positive	1	18.5	26
27	41	positive	5	22.0	26
27	41	positive	10	32.0	26
27	41	positive	20	37.0	26
27	41	positive	1	18.5	27
27	41	positive	5	25.0	27
27	41	positive	10	32.0	27
27	41	positive	20	37.0	27
27	41	positive	1	19.5	28
27	41	positive	5	24.0	28
27	41	positive	10	32.0	28
27	41	positive	20	37.0	28
27	41	positive	1	12.5	29
27	41	positive	5	25.0	29
27	41	positive	10	32.0	29
27	41	positive	20	37.0	29
27	41	positive	1	19.5	30
27	41	positive	5	26.0	30
27	41	positive	10	32.0	30
27	41	positive	20	37.0	30
27	41	positive	1	19.5	31
27	41	positive	5	26.0	31
27	41	positive	10	33.0	31
27	41	positive	20	37.0	31
28	41	positive	1	16.5	0
28	41	positive	5	27.0	0
28	41	positive	10	32.0	0
28	41	positive	20	36.0	0
28	41	positive	1	17.5	1
28	41	positive	5	27.0	1
28	41	positive	10	30.0	1
28	41	positive	20	36.0	1
28	41	positive	1	14.5	2
28	41	positive	5	26.0	2
28	41	positive	10	31.0	2
28	41	positive	20	37.0	2
28	41	positive	1	17.0	3
28	41	positive	5	23.0	3
28	41	positive	10	31.0	3
28	41	positive	20	37.0	3
28	41	positive	1	20.0	4
28	41	positive	5	25.0	4
28	41	positive	10	30.0	4
28	41	positive	20	35.0	4
28	41	positive	1	17.5	5
28	41	positive	5	24.0	5
28	41	positive	10	30.0	5
28	41	positive	20	36.0	5
28	41	positive	1	15.5	6
28	41	positive	5	26.0	6
28	41	positive	10	31.0	6
28	41	positive	20	36.0	6
28	41	positive	1	19.0	7
28	41	positive	5	26.0	7
28	41	positive	10	32.0	7
28	41	positive	20	38.0	7
28	41	positive	1	15.5	8
28	41	positive	5	25.0	8
28	41	positive	10	33.0	8
28	41	positive	20	37.0	8
28	41	positive	1	16.5	9
28	41	positive	5	24.0	9
28	41	positive	10	33.0	9
28	41	positive	20	37.0	9
28	41	positive	1	17.5	10
28	41	positive	5	24.0	10
28	41	positive	10	31.0	10
28	41	positive	20	37.0	10
28	41	positive	1	21.5	11
28	41	positive	5	27.0	11
28	41	positive	10	33.0	11
28	41	positive	20	37.0	11
28	41	positive	1	21.5	12
28	41	positive	5	26.0	12
28	41	positive	10	31.0	12
28	41	positive	20	38.0	12
28	41	positive	1	17.5	13
28	41	positive	5	28.0	13
28	41	positive	10	31.0	13
28	41	positive	20	37.0	13
28	41	positive	1	18.5	14
28	41	positive	5	25.0	14
28	41	positive	10	31.0	14
28	41	positive	20	36.0	14
28	41	positive	1	17.0	15
28	41	positive	5	25.0	15
28	41	positive	10	30.0	15
28	41	positive	20	35.0	15
28	41	positive	1	16.5	16
28	41	positive	5	27.0	16
28	41	positive	10	31.0	16
28	41	positive	20	38.0	16
28	41	positive	1	16.5	17
28	41	positive	5	24.0	17
28	41	positive	10	33.0	17
28	41	positive	20	37.0	17
28	41	positive	1	18.5	18
28	41	positive	5	24.0	18
28	41	positive	10	31.0	18
28	41	positive	20	38.0	18
28	41	positive	1	16.5	19
28	41	positive	5	24.0	19
28	41	positive	10	33.0	19
28	41	positive	20	37.0	19
28	41	positive	1	16.5	20
28	41	positive	5	25.0	20
28	41	positive	10	31.0	20
28	41	positive	20	36.0	20
28	41	positive	1	17.5	21
28	41	positive	5	25.0	21
28	41	positive	10	32.0	21
28	41	positive	20	36.0	21
28	41	positive	1	17.5	22
28	41	positive	5	24.0	22
28	41	positive	10	29.0	22
28	41	positive	20	37.0	22
28	41	positive	1	18.5	23
28	41	positive	5	25.0	23
28	41	positive	10	32.0	23
28	41	positive	20	38.0	23
28	41	positive	1	17.5	24
28	41	positive	5	27.0	24
28	41	positive	10	33.0	24
28	41	positive	20	37.0	24
28	41	positive	1	18.5	25
28	41	positive	5	27.0	25
28	41	positive	10	31.0	25
28	41	positive	20	37.0	25
28	41	positive	1	17.5	26
28	41	positive	5	25.0	26
28	41	positive	10	30.0	26
28	41	positive	20	37.0	26
28	41	positive	1	15.5	27
28	41	positive	5	25.0	27
28	41	positive	10	32.0	27
28	41	positive	20	36.0	27
28	41	positive	1	17.5	28
28	41	positive	5	26.0	28
28	41	positive	10	33.0	28
28	41	positive	20	38.0	28
28	41	positive	1	17.5	29
28	41	positive	5	25.0	29
28	41	positive	10	32.0	29
28	41	positive	20	37.0	29
28	41	positive	1	16.5	30
28	41	positive	5	25.0	30
28	41	positive	10	31.0	30
28	41	positive	20	37.0	30
28	41	positive	1	14.5	31
28	41	positive	5	23.0	31
28	41	positive	10	30.0	31
28	41	positive	20	36.0	31
29	71	EA_positive	1	31.5	0
29	71	EA_positive	5	59.0	0
29	71	EA_positive	10	65.0	0
29	71	EA_positive	20	68.0	0
29	71	EA_positive	1	35.5	1
29	71	EA_positive	5	59.0	1
29	71	EA_positive	10	65.0	1
29	71	EA_positive	20	68.0	1
29	71	EA_positive	1	31.5	2
29	71	EA_positive	5	61.0	2
29	71	EA_positive	10	65.0	2
29	71	EA_positive	20	67.0	2
29	71	EA_positive	1	34.5	3
29	71	EA_positive	5	58.75	3
29	71	EA_positive	10	64.0	3
29	71	EA_positive	20	67.0	3
29	71	EA_positive	1	33.5	4
29	71	EA_positive	5	60.0	4
29	71	EA_positive	10	66.0	4
29	71	EA_positive	20	68.0	4
29	71	EA_positive	1	32.5	5
29	71	EA_positive	5	58.0	5
29	71	EA_positive	10	67.0	5
29	71	EA_positive	20	70.0	5
29	71	EA_positive	1	30.5	6
29	71	EA_positive	5	54.75	6
29	71	EA_positive	10	66.0	6
29	71	EA_positive	20	69.0	6
29	71	EA_positive	1	33.5	7
29	71	EA_positive	5	57.0	7
29	71	EA_positive	10	63.0	7
29	71	EA_positive	20	66.0	7
29	71	EA_positive	1	32.5	8
29	71	EA_positive	5	59.0	8
29	71	EA_positive	10	64.0	8
29	71	EA_positive	20	70.0	8
29	71	EA_positive	1	33.5	9
29	71	EA_positive	5	62.0	9
29	71	EA_positive	10	67.0	9
29	71	EA_positive	20	69.0	9
29	71	EA_positive	1	30.5	10
29	71	EA_positive	5	61.0	10
29	71	EA_positive	10	65.0	10
29	71	EA_positive	20	69.0	10
29	71	EA_positive	1	36.5	11
29	71	EA_positive	5	53.0	11
29	71	EA_positive	10	64.0	11
29	71	EA_positive	20	69.0	11
29	71	EA_positive	1	34.5	12
29	71	EA_positive	5	59.25	12
29	71	EA_positive	10	65.0	12
29	71	EA_positive	20	70.0	12
29	71	EA_positive	1	27.5	13
29	71	EA_positive	5	53.0	13
29	71	EA_positive	10	64.0	13
29	71	EA_positive	20	69.0	13
29	71	EA_positive	1	30.5	14
29	71	EA_positive	5	57.0	14
29	71	EA_positive	10	64.0	14
29	71	EA_positive	20	68.0	14
29	71	EA_positive	1	31.5	15
29	71	EA_positive	5	57.75	15
29	71	EA_positive	10	65.0	15
29	71	EA_positive	20	69.0	15
29	71	EA_positive	1	33.5	16
29	71	EA_positive	5	57.0	16
29	71	EA_positive	10	64.0	16
29	71	EA_positive	20	68.0	16
29	71	EA_positive	1	35.5	17
29	71	EA_positive	5	60.0	17
29	71	EA_positive	10	65.0	17
29	71	EA_positive	20	69.0	17
29	71	EA_positive	1	28.5	18
29	71	EA_positive	5	58.0	18
29	71	EA_positive	10	65.0	18
29	71	EA_positive	20	69.0	18
29	71	EA_positive	1	28.0	19
29	71	EA_positive	5	58.0	19
29	71	EA_positive	10	66.0	19
29	71	EA_positive	20	67.0	19
29	71	EA_positive	1	36.5	20
29	71	EA_positive	5	54.0	20
29	71	EA_positive	10	64.0	20
29	71	EA_positive	20	69.0	20
29	71	EA_positive	1	36.5	21
29	71	EA_positive	5	59.0	21
29	71	EA_positive	10	66.0	21
29	71	EA_positive	20	68.0	21
29	71	EA_positive	1	34.5	22
29	71	EA_positive	5	58.75	22
29	71	EA_positive	10	64.0	22
29	71	EA_positive	20	67.0	22
