sample_id	sequence_length	dataset	k	n_top_k
24	25	negative	5	13.0
24	25	negative	10	15.0
24	25	negative	20	21.0
25	66	EA_positive	1	23.0
25	66	EA_positive	5	38.0
25	66	EA_positive	10	45.0
25	66	EA_positive	20	55.0
26	62	EA_positive	1	24.0
26	62	EA_positive	5	41.0
26	62	EA_positive	10	47.0
26	62	EA_positive	20	56.0
27	41	positive	1	14.0
27	41	positive	5	27.0
27	41	positive	10	31.0
27	41	positive	20	34.0
28	41	positive	1	15.0
28	41	positive	5	26.0
28	41	positive	10	31.0
28	41	positive	20	36.0
29	71	EA_positive	1	29.0
29	71	EA_positive	5	48.0
29	71	EA_positive	10	55.0
29	71	EA_positive	20	62.0
30	54	EA_positive	1	25.0
30	54	EA_positive	5	39.0
30	54	EA_positive	10	42.0
30	54	EA_positive	20	47.0
31	47	EA_negative	1	19.0
31	47	EA_negative	5	29.0
31	47	EA_negative	10	36.0
31	47	EA_negative	20	40.0
32	41	positive	1	19.0
32	41	positive	5	31.0
32	41	positive	10	32.0
32	41	positive	20	35.0
33	60	EA_positive	1	21.0
33	60	EA_positive	5	36.0
33	60	EA_positive	10	45.0
33	60	EA_positive	20	55.0
34	41	positive	1	15.0
34	41	positive	5	27.0
34	41	positive	10	32.0
34	41	positive	20	36.0
35	60	EA_positive	1	20.0
35	60	EA_positive	5	42.0
35	60	EA_positive	10	46.0
35	60	EA_positive	20	52.0
36	47	EA_negative	1	17.0
36	47	EA_negative	5	29.0
36	47	EA_negative	10	34.0
36	47	EA_negative	20	42.0
37	72	EA_positive	1	31.0
37	72	EA_positive	5	48.0
37	72	EA_positive	10	54.0
37	72	EA_positive	20	62.0
38	41	positive	1	17.0
38	41	positive	5	29.0
38	41	positive	10	30.0
38	41	positive	20	37.0
39	41	positive	1	13.0
39	41	positive	5	28.0
39	41	positive	10	31.0
39	41	positive	20	37.0
40	54	EA_positive	1	24.0
40	54	EA_positive	5	35.0
40	54	EA_positive	10	42.0
40	54	EA_positive	20	45.0
41	25	negative	1	6.0
41	25	negative	5	14.0
41	25	negative	10	15.0
41	25	negative	20	21.0
42	55	EA_positive	1	20.0
42	55	EA_positive	5	36.0
42	55	EA_positive	10	42.0
42	55	EA_positive	20	48.0
43	58	EA_positive	1	24.0
43	58	EA_positive	5	38.0
43	58	EA_positive	10	46.0
43	58	EA_positive	20	52.0
44	47	EA_negative	1	17.0
44	47	EA_negative	5	31.0
44	47	EA_negative	10	34.0
44	47	EA_negative	20	40.0
45	66	EA_positive	1	31.0
45	66	EA_positive	5	42.0
45	66	EA_positive	10	51.0
45	66	EA_positive	20	58.0
46	56	EA_positive	1	20.0
46	56	EA_positive	5	36.0
46	56	EA_positive	10	41.0
46	56	EA_positive	20	46.0
47	41	positive	1	17.0
47	41	positive	5	27.0
47	41	positive	10	32.0
47	41	positive	20	38.0
