sample_id	sequence_length	dataset	k	n_top_k	n_trees
18	63	EA_positive	10	51.0	22
18	63	EA_positive	20	54.0	22
18	63	EA_positive	1	31.0	23
18	63	EA_positive	5	43.0	23
18	63	EA_positive	10	51.0	23
18	63	EA_positive	20	54.0	23
18	63	EA_positive	1	31.0	24
18	63	EA_positive	5	43.0	24
18	63	EA_positive	10	52.0	24
18	63	EA_positive	20	54.0	24
18	63	EA_positive	1	31.0	25
18	63	EA_positive	5	43.0	25
18	63	EA_positive	10	51.0	25
18	63	EA_positive	20	54.0	25
18	63	EA_positive	1	31.0	26
18	63	EA_positive	5	43.0	26
18	63	EA_positive	10	52.0	26
18	63	EA_positive	20	54.0	26
18	63	EA_positive	1	31.0	27
18	63	EA_positive	5	43.0	27
18	63	EA_positive	10	52.0	27
18	63	EA_positive	20	54.0	27
18	63	EA_positive	1	31.0	28
18	63	EA_positive	5	43.0	28
18	63	EA_positive	10	52.0	28
18	63	EA_positive	20	54.0	28
18	63	EA_positive	1	31.0	29
18	63	EA_positive	5	43.0	29
18	63	EA_positive	10	52.0	29
18	63	EA_positive	20	54.0	29
18	63	EA_positive	1	31.0	30
18	63	EA_positive	5	44.0	30
18	63	EA_positive	10	52.0	30
18	63	EA_positive	20	54.0	30
18	63	EA_positive	1	31.0	31
18	63	EA_positive	5	44.0	31
18	63	EA_positive	10	52.0	31
18	63	EA_positive	20	54.0	31
18	63	EA_positive	1	31.0	32
18	63	EA_positive	5	44.0	32
18	63	EA_positive	10	52.0	32
18	63	EA_positive	20	54.0	32
19	47	EA_negative	1	19.0	1
19	47	EA_negative	5	29.0	1
19	47	EA_negative	10	34.0	1
19	47	EA_negative	20	39.0	1
19	47	EA_negative	1	19.0	2
19	47	EA_negative	5	30.0	2
19	47	EA_negative	10	34.0	2
19	47	EA_negative	20	39.0	2
19	47	EA_negative	1	19.0	3
19	47	EA_negative	5	30.0	3
19	47	EA_negative	10	34.0	3
19	47	EA_negative	20	40.0	3
19	47	EA_negative	1	19.0	4
19	47	EA_negative	5	30.0	4
19	47	EA_negative	10	35.0	4
19	47	EA_negative	20	40.0	4
19	47	EA_negative	1	19.0	5
19	47	EA_negative	5	30.0	5
19	47	EA_negative	10	35.0	5
19	47	EA_negative	20	40.0	5
19	47	EA_negative	1	19.0	6
19	47	EA_negative	5	30.0	6
19	47	EA_negative	10	34.0	6
19	47	EA_negative	20	40.0	6
19	47	EA_negative	1	19.0	7
19	47	EA_negative	5	30.0	7
19	47	EA_negative	10	34.0	7
19	47	EA_negative	20	40.0	7
19	47	EA_negative	1	19.0	8
19	47	EA_negative	5	30.0	8
19	47	EA_negative	10	35.0	8
19	47	EA_negative	20	40.0	8
19	47	EA_negative	1	19.0	9
19	47	EA_negative	5	30.0	9
19	47	EA_negative	10	35.0	9
19	47	EA_negative	20	40.0	9
19	47	EA_negative	1	19.0	10
19	47	EA_negative	5	30.0	10
19	47	EA_negative	10	35.0	10
19	47	EA_negative	20	40.0	10
19	47	EA_negative	1	19.0	11
19	47	EA_negative	5	30.0	11
19	47	EA_negative	10	35.0	11
19	47	EA_negative	20	40.0	11
19	47	EA_negative	1	19.0	12
19	47	EA_negative	5	30.0	12
19	47	EA_negative	10	35.0	12
19	47	EA_negative	20	40.0	12
19	47	EA_negative	1	19.0	13
19	47	EA_negative	5	30.0	13
19	47	EA_negative	10	35.0	13
19	47	EA_negative	20	40.0	13
19	47	EA_negative	1	19.0	14
19	47	EA_negative	5	30.0	14
19	47	EA_negative	10	35.0	14
19	47	EA_negative	20	40.0	14
19	47	EA_negative	1	19.0	15
19	47	EA_negative	5	30.0	15
19	47	EA_negative	10	35.0	15
19	47	EA_negative	20	40.0	15
19	47	EA_negative	1	19.0	16
19	47	EA_negative	5	30.0	16
19	47	EA_negative	10	34.0	16
19	47	EA_negative	20	39.0	16
19	47	EA_negative	1	19.0	17
19	47	EA_negative	5	30.0	17
19	47	EA_negative	10	34.0	17
19	47	EA_negative	20	39.0	17
19	47	EA_negative	1	19.0	18
19	47	EA_negative	5	30.0	18
19	47	EA_negative	10	34.0	18
19	47	EA_negative	20	39.0	18
19	47	EA_negative	1	19.0	19
19	47	EA_negative	5	30.0	19
19	47	EA_negative	10	34.0	19
19	47	EA_negative	20	39.0	19
19	47	EA_negative	1	19.0	20
19	47	EA_negative	5	30.0	20
19	47	EA_negative	10	34.0	20
19	47	EA_negative	20	39.0	20
19	47	EA_negative	1	19.0	21
19	47	EA_negative	5	30.0	21
19	47	EA_negative	10	34.0	21
19	47	EA_negative	20	39.0	21
19	47	EA_negative	1	19.0	22
19	47	EA_negative	5	30.0	22
19	47	EA_negative	10	34.0	22
19	47	EA_negative	20	39.0	22
19	47	EA_negative	1	19.0	23
19	47	EA_negative	5	30.0	23
19	47	EA_negative	10	34.0	23
19	47	EA_negative	20	39.0	23
19	47	EA_negative	1	19.0	24
19	47	EA_negative	5	30.0	24
19	47	EA_negative	10	34.0	24
19	47	EA_negative	20	39.0	24
19	47	EA_negative	1	19.0	25
19	47	EA_negative	5	30.0	25
19	47	EA_negative	10	34.0	25
19	47	EA_negative	20	39.0	25
19	47	EA_negative	1	19.0	26
19	47	EA_negative	5	30.0	26
19	47	EA_negative	10	34.0	26
19	47	EA_negative	20	39.0	26
19	47	EA_negative	1	19.0	27
19	47	EA_negative	5	30.0	27
19	47	EA_negative	10	34.0	27
19	47	EA_negative	20	39.0	27
19	47	EA_negative	1	19.0	28
19	47	EA_negative	5	30.0	28
19	47	EA_negative	10	34.0	28
19	47	EA_negative	20	39.0	28
19	47	EA_negative	1	19.0	29
19	47	EA_negative	5	30.0	29
19	47	EA_negative	10	34.0	29
19	47	EA_negative	20	39.0	29
19	47	EA_negative	1	19.0	30
19	47	EA_negative	5	30.0	30
19	47	EA_negative	10	34.0	30
19	47	EA_negative	20	39.0	30
19	47	EA_negative	1	19.0	31
19	47	EA_negative	5	30.0	31
19	47	EA_negative	10	34.0	31
19	47	EA_negative	20	39.0	31
19	47	EA_negative	1	19.0	32
19	47	EA_negative	5	30.0	32
19	47	EA_negative	10	34.0	32
19	47	EA_negative	20	39.0	32
20	25	negative	1	7.0	1
20	25	negative	5	11.0	1
20	25	negative	10	12.0	1
20	25	negative	20	22.0	1
20	25	negative	1	6.0	2
20	25	negative	5	12.0	2
20	25	negative	10	13.0	2
20	25	negative	20	21.0	2
20	25	negative	1	6.0	3
20	25	negative	5	12.0	3
20	25	negative	10	13.0	3
20	25	negative	20	21.0	3
20	25	negative	1	6.0	4
20	25	negative	5	12.0	4
20	25	negative	10	13.0	4
20	25	negative	20	21.0	4
20	25	negative	1	6.0	5
20	25	negative	5	12.0	5
20	25	negative	10	13.0	5
20	25	negative	20	21.0	5
20	25	negative	1	6.0	6
20	25	negative	5	12.0	6
20	25	negative	10	13.0	6
20	25	negative	20	21.0	6
20	25	negative	1	6.0	7
20	25	negative	5	12.0	7
20	25	negative	10	13.0	7
20	25	negative	20	22.0	7
20	25	negative	1	6.0	8
20	25	negative	5	13.0	8
20	25	negative	10	13.0	8
20	25	negative	20	22.0	8
20	25	negative	1	6.0	9
20	25	negative	5	13.0	9
20	25	negative	10	13.0	9
20	25	negative	20	22.0	9
20	25	negative	1	6.0	10
20	25	negative	5	12.0	10
20	25	negative	10	13.0	10
20	25	negative	20	22.0	10
20	25	negative	1	6.0	11
20	25	negative	5	13.0	11
20	25	negative	10	13.0	11
20	25	negative	20	22.0	11
20	25	negative	1	6.0	12
20	25	negative	5	12.0	12
20	25	negative	10	13.0	12
20	25	negative	20	22.0	12
20	25	negative	1	6.0	13
20	25	negative	5	12.0	13
20	25	negative	10	13.0	13
20	25	negative	20	22.0	13
20	25	negative	1	6.0	14
20	25	negative	5	12.0	14
20	25	negative	10	13.0	14
20	25	negative	20	22.0	14
20	25	negative	1	6.0	15
20	25	negative	5	12.0	15
20	25	negative	10	13.0	15
20	25	negative	20	22.0	15
20	25	negative	1	6.0	16
20	25	negative	5	12.0	16
20	25	negative	10	13.0	16
20	25	negative	20	22.0	16
20	25	negative	1	6.0	17
20	25	negative	5	12.0	17
20	25	negative	10	13.0	17
20	25	negative	20	22.0	17
20	25	negative	1	6.0	18
20	25	negative	5	12.0	18
20	25	negative	10	13.0	18
20	25	negative	20	22.0	18
20	25	negative	1	6.0	19
20	25	negative	5	12.0	19
20	25	negative	10	13.0	19
20	25	negative	20	22.0	19
20	25	negative	1	6.0	20
20	25	negative	5	12.0	20
20	25	negative	10	13.0	20
20	25	negative	20	22.0	20
20	25	negative	1	6.0	21
20	25	negative	5	12.0	21
20	25	negative	10	13.0	21
20	25	negative	20	22.0	21
20	25	negative	1	6.0	22
20	25	negative	5	12.0	22
20	25	negative	10	13.0	22
20	25	negative	20	22.0	22
20	25	negative	1	6.0	23
20	25	negative	5	12.0	23
20	25	negative	10	13.0	23
20	25	negative	20	22.0	23
20	25	negative	1	6.0	24
20	25	negative	5	12.0	24
20	25	negative	10	13.0	24
20	25	negative	20	22.0	24
20	25	negative	1	6.0	25
20	25	negative	5	12.0	25
20	25	negative	10	13.0	25
20	25	negative	20	22.0	25
20	25	negative	1	6.0	26
20	25	negative	5	12.0	26
20	25	negative	10	13.0	26
20	25	negative	20	22.0	26
20	25	negative	1	6.0	27
20	25	negative	5	12.0	27
20	25	negative	10	13.0	27
20	25	negative	20	22.0	27
20	25	negative	1	6.0	28
20	25	negative	5	12.0	28
20	25	negative	10	13.0	28
20	25	negative	20	22.0	28
20	25	negative	1	6.0	29
20	25	negative	5	12.0	29
20	25	negative	10	13.0	29
20	25	negative	20	22.0	29
20	25	negative	1	6.0	30
20	25	negative	5	12.0	30
20	25	negative	10	13.0	30
20	25	negative	20	22.0	30
20	25	negative	1	6.0	31
20	25	negative	5	12.0	31
20	25	negative	10	13.0	31
20	25	negative	20	22.0	31
20	25	negative	1	6.0	32
20	25	negative	5	12.0	32
20	25	negative	10	13.0	32
20	25	negative	20	22.0	32
21	72	EA_positive	1	36.0	1
21	72	EA_positive	5	54.0	1
21	72	EA_positive	10	59.0	1
21	72	EA_positive	20	64.0	1
21	72	EA_positive	1	37.0	2
21	72	EA_positive	5	54.0	2
21	72	EA_positive	10	60.0	2
21	72	EA_positive	20	63.0	2
21	72	EA_positive	1	37.0	3
21	72	EA_positive	5	55.0	3
21	72	EA_positive	10	61.0	3
21	72	EA_positive	20	64.0	3
21	72	EA_positive	1	37.0	4
21	72	EA_positive	5	55.0	4
21	72	EA_positive	10	62.0	4
21	72	EA_positive	20	64.0	4
21	72	EA_positive	1	38.0	5
21	72	EA_positive	5	55.0	5
21	72	EA_positive	10	61.0	5
21	72	EA_positive	20	64.0	5
21	72	EA_positive	1	37.0	6
21	72	EA_positive	5	55.0	6
21	72	EA_positive	10	62.0	6
21	72	EA_positive	20	64.0	6
21	72	EA_positive	1	37.0	7
21	72	EA_positive	5	55.0	7
21	72	EA_positive	10	62.0	7
21	72	EA_positive	20	64.0	7
21	72	EA_positive	1	37.0	8
21	72	EA_positive	5	55.0	8
21	72	EA_positive	10	62.0	8
21	72	EA_positive	20	64.0	8
21	72	EA_positive	1	37.0	9
21	72	EA_positive	5	55.0	9
21	72	EA_positive	10	62.0	9
21	72	EA_positive	20	64.0	9
21	72	EA_positive	1	38.0	10
21	72	EA_positive	5	55.0	10
21	72	EA_positive	10	62.0	10
21	72	EA_positive	20	64.0	10
21	72	EA_positive	1	37.0	11
21	72	EA_positive	5	55.0	11
21	72	EA_positive	10	62.0	11
21	72	EA_positive	20	64.0	11
21	72	EA_positive	1	37.0	12
21	72	EA_positive	5	55.0	12
21	72	EA_positive	10	62.0	12
21	72	EA_positive	20	64.0	12
21	72	EA_positive	1	37.0	13
21	72	EA_positive	5	55.0	13
21	72	EA_positive	10	62.0	13
21	72	EA_positive	20	64.0	13
21	72	EA_positive	1	37.0	14
21	72	EA_positive	5	55.0	14
21	72	EA_positive	10	62.0	14
21	72	EA_positive	20	64.0	14
21	72	EA_positive	1	37.0	15
21	72	EA_positive	5	55.0	15
21	72	EA_positive	10	62.0	15
21	72	EA_positive	20	64.0	15
21	72	EA_positive	1	37.0	16
21	72	EA_positive	5	55.0	16
21	72	EA_positive	10	62.0	16
21	72	EA_positive	20	64.0	16
21	72	EA_positive	1	38.0	17
21	72	EA_positive	5	55.0	17
21	72	EA_positive	10	62.0	17
21	72	EA_positive	20	64.0	17
21	72	EA_positive	1	38.0	18
21	72	EA_positive	5	55.0	18
21	72	EA_positive	10	62.0	18
21	72	EA_positive	20	64.0	18
21	72	EA_positive	1	38.0	19
21	72	EA_positive	5	54.0	19
21	72	EA_positive	10	62.0	19
21	72	EA_positive	20	64.0	19
21	72	EA_positive	1	37.0	20
21	72	EA_positive	5	54.0	20
21	72	EA_positive	10	62.0	20
21	72	EA_positive	20	64.0	20
21	72	EA_positive	1	38.0	21
21	72	EA_positive	5	54.0	21
21	72	EA_positive	10	62.0	21
21	72	EA_positive	20	64.0	21
21	72	EA_positive	1	38.0	22
21	72	EA_positive	5	54.0	22
21	72	EA_positive	10	62.0	22
21	72	EA_positive	20	64.0	22
21	72	EA_positive	1	38.0	23
21	72	EA_positive	5	54.0	23
21	72	EA_positive	10	61.0	23
21	72	EA_positive	20	64.0	23
21	72	EA_positive	1	38.0	24
21	72	EA_positive	5	54.0	24
21	72	EA_positive	10	61.0	24
21	72	EA_positive	20	64.0	24
21	72	EA_positive	1	38.0	25
21	72	EA_positive	5	54.0	25
21	72	EA_positive	10	61.0	25
21	72	EA_positive	20	64.0	25
21	72	EA_positive	1	37.0	26
21	72	EA_positive	5	54.0	26
21	72	EA_positive	10	61.0	26
21	72	EA_positive	20	64.0	26
21	72	EA_positive	1	37.0	27
21	72	EA_positive	5	54.0	27
21	72	EA_positive	10	61.0	27
21	72	EA_positive	20	64.0	27
21	72	EA_positive	1	37.0	28
21	72	EA_positive	5	54.0	28
21	72	EA_positive	10	61.0	28
21	72	EA_positive	20	64.0	28
21	72	EA_positive	1	37.0	29
21	72	EA_positive	5	54.0	29
21	72	EA_positive	10	62.0	29
21	72	EA_positive	20	64.0	29
21	72	EA_positive	1	37.0	30
21	72	EA_positive	5	54.0	30
21	72	EA_positive	10	62.0	30
21	72	EA_positive	20	64.0	30
21	72	EA_positive	1	37.0	31
21	72	EA_positive	5	54.0	31
21	72	EA_positive	10	61.0	31
21	72	EA_positive	20	64.0	31
21	72	EA_positive	1	37.0	32
21	72	EA_positive	5	54.0	32
21	72	EA_positive	10	62.0	32
21	72	EA_positive	20	64.0	32
22	41	positive	1	20.0	1
22	41	positive	5	30.0	1
22	41	positive	10	36.0	1
22	41	positive	20	39.0	1
22	41	positive	1	20.0	2
22	41	positive	5	32.0	2
22	41	positive	10	36.0	2
22	41	positive	20	38.0	2
22	41	positive	1	21.0	3
22	41	positive	5	33.0	3
22	41	positive	10	36.0	3
22	41	positive	20	39.0	3
22	41	positive	1	20.0	4
22	41	positive	5	33.0	4
22	41	positive	10	36.0	4
22	41	positive	20	39.0	4
22	41	positive	1	21.0	5
22	41	positive	5	32.0	5
22	41	positive	10	36.0	5
22	41	positive	20	39.0	5
22	41	positive	1	21.0	6
22	41	positive	5	32.0	6
22	41	positive	10	36.0	6
22	41	positive	20	39.0	6
22	41	positive	1	21.0	7
22	41	positive	5	32.0	7
22	41	positive	10	36.0	7
22	41	positive	20	39.0	7
22	41	positive	1	21.0	8
22	41	positive	5	32.0	8
22	41	positive	10	36.0	8
22	41	positive	20	39.0	8
22	41	positive	1	21.0	9
22	41	positive	5	32.0	9
22	41	positive	10	36.0	9
22	41	positive	20	39.0	9
22	41	positive	1	21.0	10
22	41	positive	5	32.0	10
22	41	positive	10	36.0	10
22	41	positive	20	39.0	10
22	41	positive	1	21.0	11
22	41	positive	5	32.0	11
22	41	positive	10	36.0	11
22	41	positive	20	39.0	11
22	41	positive	1	21.0	12
22	41	positive	5	32.0	12
22	41	positive	10	36.0	12
22	41	positive	20	39.0	12
22	41	positive	1	21.0	13
22	41	positive	5	31.0	13
22	41	positive	10	36.0	13
22	41	positive	20	39.0	13
22	41	positive	1	21.0	14
22	41	positive	5	31.0	14
22	41	positive	10	36.0	14
22	41	positive	20	39.0	14
22	41	positive	1	21.0	15
22	41	positive	5	31.0	15
22	41	positive	10	36.0	15
22	41	positive	20	39.0	15
22	41	positive	1	21.0	16
22	41	positive	5	31.0	16
22	41	positive	10	36.0	16
22	41	positive	20	39.0	16
22	41	positive	1	21.0	17
22	41	positive	5	31.0	17
22	41	positive	10	36.0	17
22	41	positive	20	39.0	17
22	41	positive	1	21.0	18
22	41	positive	5	32.0	18
22	41	positive	10	36.0	18
22	41	positive	20	39.0	18
22	41	positive	1	21.0	19
22	41	positive	5	32.0	19
22	41	positive	10	36.0	19
22	41	positive	20	39.0	19
22	41	positive	1	21.0	20
22	41	positive	5	32.0	20
22	41	positive	10	36.0	20
22	41	positive	20	39.0	20
22	41	positive	1	21.0	21
22	41	positive	5	32.0	21
22	41	positive	10	36.0	21
22	41	positive	20	39.0	21
22	41	positive	1	21.0	22
22	41	positive	5	32.0	22
22	41	positive	10	36.0	22
22	41	positive	20	39.0	22
22	41	positive	1	21.0	23
22	41	positive	5	32.0	23
22	41	positive	10	36.0	23
22	41	positive	20	39.0	23
22	41	positive	1	21.0	24
22	41	positive	5	32.0	24
22	41	positive	10	36.0	24
22	41	positive	20	39.0	24
22	41	positive	1	21.0	25
22	41	positive	5	33.0	25
22	41	positive	10	36.0	25
22	41	positive	20	39.0	25
22	41	positive	1	21.0	26
22	41	positive	5	32.0	26
22	41	positive	10	36.0	26
22	41	positive	20	39.0	26
22	41	positive	1	21.0	27
22	41	positive	5	32.0	27
22	41	positive	10	36.0	27
22	41	positive	20	39.0	27
22	41	positive	1	21.0	28
22	41	positive	5	32.0	28
22	41	positive	10	36.0	28
22	41	positive	20	39.0	28
22	41	positive	1	21.0	29
22	41	positive	5	32.0	29
22	41	positive	10	36.0	29
22	41	positive	20	39.0	29
22	41	positive	1	21.0	30
22	41	positive	5	32.0	30
22	41	positive	10	36.0	30
22	41	positive	20	39.0	30
22	41	positive	1	21.0	31
22	41	positive	5	32.0	31
22	41	positive	10	36.0	31
22	41	positive	20	39.0	31
22	41	positive	1	21.0	32
22	41	positive	5	32.0	32
22	41	positive	10	36.0	32
22	41	positive	20	39.0	32
23	65	EA_positive	1	27.0	1
23	65	EA_positive	5	44.0	1
23	65	EA_positive	10	52.0	1
23	65	EA_positive	20	56.0	1
23	65	EA_positive	1	27.0	2
23	65	EA_positive	5	44.0	2
23	65	EA_positive	10	52.0	2
23	65	EA_positive	20	56.0	2
23	65	EA_positive	1	29.0	3
23	65	EA_positive	5	44.0	3
23	65	EA_positive	10	53.0	3
23	65	EA_positive	20	55.0	3
23	65	EA_positive	1	29.0	4
23	65	EA_positive	5	44.0	4
23	65	EA_positive	10	53.0	4
23	65	EA_positive	20	56.0	4
23	65	EA_positive	1	29.0	5
23	65	EA_positive	5	44.0	5
23	65	EA_positive	10	53.0	5
23	65	EA_positive	20	56.0	5
23	65	EA_positive	1	29.0	6
23	65	EA_positive	5	44.0	6
23	65	EA_positive	10	52.0	6
23	65	EA_positive	20	56.0	6
23	65	EA_positive	1	29.0	7
23	65	EA_positive	5	43.0	7
23	65	EA_positive	10	53.0	7
23	65	EA_positive	20	56.0	7
23	65	EA_positive	1	29.0	8
23	65	EA_positive	5	43.0	8
23	65	EA_positive	10	54.0	8
23	65	EA_positive	20	56.0	8
23	65	EA_positive	1	29.0	9
23	65	EA_positive	5	44.0	9
23	65	EA_positive	10	54.0	9
23	65	EA_positive	20	56.0	9
23	65	EA_positive	1	28.0	10
23	65	EA_positive	5	44.0	10
23	65	EA_positive	10	53.0	10
23	65	EA_positive	20	56.0	10
23	65	EA_positive	1	28.0	11
23	65	EA_positive	5	44.0	11
23	65	EA_positive	10	53.0	11
23	65	EA_positive	20	56.0	11
23	65	EA_positive	1	29.0	12
23	65	EA_positive	5	44.0	12
23	65	EA_positive	10	53.0	12
23	65	EA_positive	20	56.0	12
23	65	EA_positive	1	29.0	13
23	65	EA_positive	5	44.0	13
23	65	EA_positive	10	53.0	13
23	65	EA_positive	20	56.0	13
23	65	EA_positive	1	29.0	14
23	65	EA_positive	5	44.0	14
23	65	EA_positive	10	54.0	14
23	65	EA_positive	20	55.0	14
23	65	EA_positive	1	29.0	15
23	65	EA_positive	5	44.0	15
23	65	EA_positive	10	54.0	15
23	65	EA_positive	20	55.0	15
23	65	EA_positive	1	28.0	16
23	65	EA_positive	5	44.0	16
23	65	EA_positive	10	54.0	16
23	65	EA_positive	20	55.0	16
23	65	EA_positive	1	28.0	17
23	65	EA_positive	5	44.0	17
23	65	EA_positive	10	54.0	17
23	65	EA_positive	20	55.0	17
23	65	EA_positive	1	28.0	18
23	65	EA_positive	5	44.0	18
23	65	EA_positive	10	53.0	18
23	65	EA_positive	20	55.0	18
23	65	EA_positive	1	28.0	19
23	65	EA_positive	5	44.0	19
23	65	EA_positive	10	53.0	19
23	65	EA_positive	20	55.0	19
23	65	EA_positive	1	28.0	20
23	65	EA_positive	5	44.0	20
23	65	EA_positive	10	53.0	20
23	65	EA_positive	20	55.0	20
23	65	EA_positive	1	28.0	21
23	65	EA_positive	5	44.0	21
23	65	EA_positive	10	53.0	21
23	65	EA_positive	20	55.0	21
23	65	EA_positive	1	28.0	22
23	65	EA_positive	5	44.0	22
23	65	EA_positive	10	53.0	22
23	65	EA_positive	20	55.0	22
23	65	EA_positive	1	28.0	23
23	65	EA_positive	5	44.0	23
23	65	EA_positive	10	53.0	23
23	65	EA_positive	20	55.0	23
23	65	EA_positive	1	28.0	24
23	65	EA_positive	5	44.0	24
23	65	EA_positive	10	53.0	24
23	65	EA_positive	20	55.0	24
23	65	EA_positive	1	28.0	25
23	65	EA_positive	5	44.0	25
23	65	EA_positive	10	54.0	25
23	65	EA_positive	20	55.0	25
23	65	EA_positive	1	28.0	26
23	65	EA_positive	5	44.0	26
23	65	EA_positive	10	54.0	26
23	65	EA_positive	20	55.0	26
23	65	EA_positive	1	28.0	27
23	65	EA_positive	5	44.0	27
23	65	EA_positive	10	54.0	27
23	65	EA_positive	20	55.0	27
23	65	EA_positive	1	28.0	28
23	65	EA_positive	5	44.0	28
23	65	EA_positive	10	54.0	28
23	65	EA_positive	20	55.0	28
23	65	EA_positive	1	28.0	29
23	65	EA_positive	5	44.0	29
23	65	EA_positive	10	54.0	29
23	65	EA_positive	20	55.0	29
23	65	EA_positive	1	28.0	30
23	65	EA_positive	5	44.0	30
23	65	EA_positive	10	54.0	30
23	65	EA_positive	20	55.0	30
23	65	EA_positive	1	28.0	31
23	65	EA_positive	5	44.0	31
23	65	EA_positive	10	53.0	31
23	65	EA_positive	20	55.0	31
23	65	EA_positive	1	28.0	32
23	65	EA_positive	5	44.0	32
23	65	EA_positive	10	53.0	32
23	65	EA_positive	20	55.0	32
24	25	negative	1	6.0	1
24	25	negative	5	13.0	1
24	25	negative	10	13.0	1
24	25	negative	20	22.0	1
24	25	negative	1	6.0	2
24	25	negative	5	12.0	2
24	25	negative	10	13.0	2
24	25	negative	20	21.0	2
24	25	negative	1	6.0	3
24	25	negative	5	12.0	3
24	25	negative	10	13.0	3
24	25	negative	20	21.0	3
24	25	negative	1	6.0	4
24	25	negative	5	12.0	4
24	25	negative	10	14.0	4
24	25	negative	20	21.0	4
24	25	negative	1	6.0	5
24	25	negative	5	12.0	5
24	25	negative	10	14.0	5
24	25	negative	20	21.0	5
24	25	negative	1	6.0	6
24	25	negative	5	12.0	6
24	25	negative	10	13.0	6
24	25	negative	20	21.0	6
24	25	negative	1	6.0	7
24	25	negative	5	12.0	7
24	25	negative	10	13.0	7
24	25	negative	20	21.0	7
24	25	negative	1	6.0	8
24	25	negative	5	12.0	8
24	25	negative	10	13.0	8
24	25	negative	20	21.0	8
24	25	negative	1	6.0	9
24	25	negative	5	12.0	9
24	25	negative	10	13.0	9
24	25	negative	20	21.0	9
24	25	negative	1	6.0	10
24	25	negative	5	12.0	10
24	25	negative	10	13.0	10
24	25	negative	20	21.0	10
24	25	negative	1	6.0	11
24	25	negative	5	12.0	11
24	25	negative	10	13.0	11
24	25	negative	20	21.0	11
24	25	negative	1	6.0	12
24	25	negative	5	12.0	12
24	25	negative	10	13.0	12
24	25	negative	20	22.0	12
24	25	negative	1	6.0	13
24	25	negative	5	12.0	13
24	25	negative	10	13.0	13
24	25	negative	20	22.0	13
24	25	negative	1	6.0	14
24	25	negative	5	12.0	14
24	25	negative	10	13.0	14
24	25	negative	20	22.0	14
24	25	negative	1	6.0	15
24	25	negative	5	12.0	15
24	25	negative	10	13.0	15
24	25	negative	20	22.0	15
24	25	negative	1	6.0	16
24	25	negative	5	12.0	16
24	25	negative	10	13.0	16
24	25	negative	20	22.0	16
24	25	negative	1	6.0	17
24	25	negative	5	12.0	17
24	25	negative	10	13.0	17
24	25	negative	20	22.0	17
24	25	negative	1	6.0	18
24	25	negative	5	12.0	18
24	25	negative	10	13.0	18
24	25	negative	20	22.0	18
24	25	negative	1	6.0	19
24	25	negative	5	12.0	19
24	25	negative	10	13.0	19
24	25	negative	20	22.0	19
24	25	negative	1	6.0	20
24	25	negative	5	12.0	20
24	25	negative	10	13.0	20
24	25	negative	20	22.0	20
24	25	negative	1	6.0	21
24	25	negative	5	12.0	21
24	25	negative	10	13.0	21
24	25	negative	20	22.0	21
24	25	negative	1	6.0	22
24	25	negative	5	12.0	22
24	25	negative	10	13.0	22
24	25	negative	20	22.0	22
24	25	negative	1	6.0	23
24	25	negative	5	12.0	23
24	25	negative	10	13.0	23
24	25	negative	20	22.0	23
24	25	negative	1	6.0	24
24	25	negative	5	12.0	24
24	25	negative	10	13.0	24
24	25	negative	20	22.0	24
24	25	negative	1	6.0	25
24	25	negative	5	12.0	25
24	25	negative	10	13.0	25
24	25	negative	20	22.0	25
24	25	negative	1	6.0	26
24	25	negative	5	12.0	26
24	25	negative	10	13.0	26
24	25	negative	20	22.0	26
24	25	negative	1	6.0	27
24	25	negative	5	12.0	27
24	25	negative	10	13.0	27
24	25	negative	20	22.0	27
24	25	negative	1	6.0	28
24	25	negative	5	12.0	28
24	25	negative	10	13.0	28
24	25	negative	20	22.0	28
24	25	negative	1	6.0	29
24	25	negative	5	12.0	29
24	25	negative	10	13.0	29
24	25	negative	20	22.0	29
24	25	negative	1	6.0	30
24	25	negative	5	12.0	30
24	25	negative	10	13.0	30
24	25	negative	20	22.0	30
24	25	negative	1	6.0	31
24	25	negative	5	12.0	31
24	25	negative	10	13.0	31
24	25	negative	20	22.0	31
24	25	negative	1	6.0	32
24	25	negative	5	12.0	32
24	25	negative	10	13.0	32
24	25	negative	20	22.0	32
25	66	EA_positive	1	28.0	1
25	66	EA_positive	5	40.0	1
25	66	EA_positive	10	53.0	1
25	66	EA_positive	20	56.0	1
25	66	EA_positive	1	28.0	2
25	66	EA_positive	5	42.0	2
25	66	EA_positive	10	53.0	2
25	66	EA_positive	20	56.0	2
25	66	EA_positive	1	29.0	3
25	66	EA_positive	5	44.0	3
25	66	EA_positive	10	52.0	3
25	66	EA_positive	20	57.0	3
25	66	EA_positive	1	29.0	4
25	66	EA_positive	5	43.0	4
25	66	EA_positive	10	52.0	4
25	66	EA_positive	20	58.0	4
25	66	EA_positive	1	29.0	5
25	66	EA_positive	5	43.0	5
25	66	EA_positive	10	52.0	5
25	66	EA_positive	20	57.0	5
25	66	EA_positive	1	29.0	6
25	66	EA_positive	5	43.0	6
25	66	EA_positive	10	52.0	6
25	66	EA_positive	20	57.0	6
25	66	EA_positive	1	28.0	7
25	66	EA_positive	5	43.0	7
25	66	EA_positive	10	53.0	7
25	66	EA_positive	20	57.0	7
25	66	EA_positive	1	28.0	8
25	66	EA_positive	5	43.0	8
